logD,smiles,pH
2.59,Cc1ccc(-c2csc3[nH]cnc(=O)c23)cc1,7.4
3.0,CCOc1ccccc1-c1ccc(-c2[nH]c3ccncc3c(=O)c2C#N)cc1,7.4
1.68,C=CC(=O)Nc1ccc(OC)cc1,7.4
2.3,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,7.4
2.63,CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,7.4
0.44,CN1CCC[C@H]1c1ccccn1,7.4
3.4,Oc1ccc(-c2nc3cc(O)ccc3o2)cc1,7.4
2.72,CCC(N=c1[nH]cnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,7.4
3.45,Cn1c(=Nc2ccc(C(F)(F)F)cc2)[nH]c2cc(Oc3ccnc(-c4nc(C(F)(F)F)c[nH]4)c3)ccc21,7.4
2.2,N=c1[nH]c(-c2ccccc2)ns1,7.4
3.4,N#CC(C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,7.4
2.05,CC(c1cc2ccccc2s1)N(O)C(N)=O,7.4
1.52,Cc1cc(C)nc(SCC(=O)N=c2cc(C)o[nH]2)n1,7.4
3.0,COc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(N2CCCNC2=O)CC1)c1ccc(Cl)c(Cl)c1,7.4
1.44,CN=C1N=c2ncccc2=C(c2ccco2)NC1c1ccns1,7.4
-1.25,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,7.4
2.03,CN1C(=O)CC(C)(CCc2cccc(-c3ccccc3)c2)N=C1N,7.4
2.51,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(C(=O)NCCc3ccccc3)cc12,7.4
4.1,Cc1ccc(-c2nn(C(C)(C)C)c3[nH]cnc(=N)c23)cc1,7.4
3.1,COc1cc2[nH]cnc(=Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,7.4
1.75,NC(=O)c1ccc(Br)cc1,7.4
1.84,c1nc(N2CCCCC2)c2[nH]cnc2n1,7.4
3.6,CCOc1cccc(N=c2[nH]nc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1,7.4
2.03,Cc1nc(C(=O)C(C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O,7.4
3.58,O=C(Nc1cccc(C(c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3ccc(F)cc3)CC2)c1)C1CC1,7.4
-0.92,NC(Cc1c[nH]c2ccccc12)C(=O)O,7.4
4.05,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3ccccc3C(F)(F)F)sc21,7.4
3.97,Cn1c(=O)c2c(-c3oc(S(C)(=O)=O)cc3Cl)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,7.4
1.57,Cc1ccc(S(=O)(=O)N=c2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)[nH]n2C2CCC2)cc1,7.4
1.52,O=c1[nH]n(Cc2cccs2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,7.4
0.83,COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)C(F)C3)c2c1,7.4
2.2,N#Cc1ccc(C(=O)Nc2ccc(-n3ccnc3)nc2)cc1,7.4
1.1,N=c1[nH][nH]cc1S(=O)(=O)c1ccccc1,7.4
1.46,Cc1ccc(S(=O)(=O)N=c2c(C(=O)NCC(C)(C)C)c(C)[nH]n2-c2ccccc2)cc1,7.4
1.7,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1,7.4
1.72,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OCC4CCC(F)(F)CC4)nc32)[C@H](O)[C@@H]1O,7.4
3.75,CCn1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,7.4
0.62,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1,7.4
2.77,COc1ccccc1CC(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4
2.36,COc1cc2[nH]nc(C(N)=O)c(=Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,7.4
2.3,Fc1ccc2c[nH]nc2c1,7.4
2.4,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(=N)[nH]cnc32)[C@H](O)[C@@H]1O,7.4
0.6,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,7.4
1.47,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,7.4
0.66,N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1,7.4
3.36,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)nc1,7.4
3.17,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,7.4
0.97,COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)C(OC)C3)c2c1,7.4
1.69,O=c1cc(OCc2ccccc2)cc[nH]1,7.4
2.6,CN(C)CC(O)COc1ccc(N=c2cc(Nc3cc(Cl)ccc3Cl)[nH]cn2)cc1,7.4
3.15,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccccc3C(F)(F)F)sc21,7.4
2.84,Cc1c[nH]c(=Nc2ccc(N3CCN(C)CC3)cc2)[nH]c1=Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,7.4
2.22,COc1cc2[nH]cnc(=Nc3ccncc3)c2cc1OC,7.4
3.37,c1ccc(N=c2[nH][nH]nc2-c2ccccc2)cc1,7.4
1.66,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4cnccc4s3)CC2)CC1,7.4
1.11,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,7.4
0.92,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,7.4
3.1,Fc1ccc(-c2cn3ccccc3n2)cc1,7.4
1.0,O=c1[nH]nc(Cc2ccc(F)c(-n3c(O)ccc3O)c2)c2ccccc12,7.4
3.82,N#Cc1cccc(C(=O)N=c2cc(-c3ccccc3)[nH]n2-c2ccccc2)c1,7.4
-1.45,CN(C)c1cccc2c(S(=O)(=O)N(C)CC(=O)O)cccc12,7.4
1.99,Cc1cc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)on1,7.4
2.06,COc1cc[nH]c(=NC2CCN(C(=O)c3ccccc3)CC2)c1,7.4
3.4,CCC(=O)N[C@H]1CCC(C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,7.4
1.94,N=c1c(C(=O)c2cccc(OC[C@H](O)CO)c2)c[nH]n1-c1ccc(F)cc1,7.4
3.3,O=c1cc(N2CCOCC2)nc2n(Cc3cccc4ccccc34)ccn12,7.4
3.3,COc1cc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1,7.4
1.49,O=c1[nH]ccc2[nH]c(C3=CC=NCC3)cc12,7.4
3.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,7.4
2.74,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,7.4
2.34,CN(C)c1ccnc2sc3c(=O)n(-c4ccccc4)cnc3c12,7.4
2.8,CN1CCc2c1[nH]c1ccccc1c2=NC(=O)Cc1ccccc1,7.4
1.83,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OC(C4CC4)C(F)(F)F)nc32)[C@H](O)[C@@H]1O,7.4
1.2,Cc1c[nH]c(=Cc2c(O)[nH]c3ccccc23)c1=CCC(=O)O,7.4
3.43,COc1ccc(N=c2nc(-c3cnc(C)n3C(C)C)cc[nH]2)cc1,7.4
1.82,Cc1cc(=Nc2nc(OC(C)c3ncc(F)cn3)ncc2Cl)[nH][nH]1,7.4
2.09,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl,7.4
3.25,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1nn[nH]n1,7.4
-0.86,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,7.4
1.47,Cc1ccccc1C(OCCN(C)C)c1ccccc1,7.4
3.1,CC(C)c1noc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)n1,7.4
2.9,CC(c1nc2ncccc2c(=O)n1-c1ccc(Cl)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1ccc(C(F)(F)F)c(F)c1,7.4
3.4,CCOc1ccc2[nH]c(=NC(=O)CC)sc2c1,7.4
-1.28,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,7.4
2.5,O=c1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,7.4
2.7,O=C(NCc1ccccn1)c1ccc(Oc2ccccc2)cc1,7.4
2.66,CN1CCN(S(=O)(=O)c2ccc(-c3c[nH]c(=N)c(C(=O)Nc4cccnc4)n3)cc2F)CC1,7.4
2.55,COc1ccccc1-c1coc2cc(O)ccc2c1=O,7.4
1.06,Cn1cc(CN2CCc3cc4[nH]c(=N)sc4cc3CC2)cn1,7.4
2.0,O=C(CSc1nccn(-c2ccc(F)c(F)c2)c1=O)NC1CCCC1,7.4
1.91,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)OCc2ccccn2)c1=O)C(=O)C(F)(F)F,7.4
3.35,Cn1c(SCc2c(Cl)cccc2Cl)nnc1-c1ccc2nonc2c1,7.4
1.96,COc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,7.4
3.42,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,7.4
3.2,O=C(Nc1ccc(N2CCOCC2)cc1)c1n[nH]c(=NC(=O)C2(c3ccc(Cl)cc3)CCC2)o1,7.4
2.75,C[C@H](CO)N=c1[nH]c(SCc2ccccc2)nc2[nH]c(=O)[nH]c12,7.4
2.65,COCCN(C)Cc1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4
0.56,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,7.4
2.9,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,7.4
3.27,CC(C[C@@](C)(CS(=O)(=O)N1CCN(CCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,7.4
2.9,Cc1cc(N=c2[nH]cc(F)c(=N[C@H]3C(C(N)=O)[C@@H]4C=C[C@H]3C4)[nH]2)ccc1N1CCN(C)CC1,7.4
1.74,Cc1ccc2c(c1)c(Sc1ccccc1)c(CC(=O)O)n2C,7.4
2.76,CC(=O)NC1CN(c2ccc(N=c3nc(-c4cnc(C)n4C(C)C)c(F)c[nH]3)cc2)C1,7.4
1.07,N=c1[nH]c2ccccc2cc1C(N)=O,7.4
0.6,O=C(c1cc2ccccc2[nH]1)N1CCNCC1,7.4
3.71,N#CCc1c[nH]c2ccc(OCc3ccccc3)cc12,7.4
2.1,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)[C@@H]1CCN(Cc2nc3ccccc3s2)C[C@@H]1F,7.4
2.47,CNC(C)C(=O)NC(C(=O)N1CC[C@H]2CCN(CCc3ccccc3)C[C@H]21)C1CCCCC1,7.4
1.05,CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(N)c1=O)C(=O)C(F)(F)F,7.4
2.5,Cc1cc(=Nc2cc[nH]c(=NCc3cc(C4CC4)no3)n2)[nH][nH]1,7.4
0.66,COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CC2,7.4
2.46,COc1cccc(C(=O)NCCCOc2cccc3ccc(=N)[nH]c23)c1,7.4
3.24,Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,7.4
-0.46,CC[C@H](C)C(=N)C1N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,7.4
3.42,COc1cc2[nH]cnc(=Nc3cccc(Cl)c3F)c2cc1CN(C)C(C)C(N)=O,7.4
1.52,O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,7.4
2.84,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2cccnc2)c1=O)C(=O)C(F)(F)F,7.4
3.45,CC[C@H](NC(=O)c1c([S+]([O-])CC)c(-c2ccccc2)nc2ccccc12)c1ccccc1,7.4
1.7,N=c1[nH][nH]c2c(Cl)cccc12,7.4
0.49,NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1,7.4
1.38,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2)ccc1OCC(=O)O,7.4
4.21,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21,7.4
2.68,O=C(O)C(Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4
0.47,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,7.4
3.3,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@H]1F,7.4
0.8,CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C#N)nn3)c(F)c2)C(=O)O1,7.4
0.83,COC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,7.4
3.9,Clc1ccc2c(c1N=c1cc[nH]c(=Nc3ccccc3)[nH]1)OCO2,7.4
2.98,COc1cc(OC2CCN(C)CC2)c2c(=Nc3c(Cl)ccc4c3OCO4)[nH]cnc2c1,7.4
2.41,Cc1cc(CN2Cc3ccccc3CC2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,7.4
3.8,Oc1ccc(C2=COc3cc(O)ccc3C2)cc1,7.4
0.83,O=Cc1ccccc1B(O)O,7.4
1.21,O=C1CN(C(=O)c2ccco2)c2ccccc2N1,7.4
1.57,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCc3ccc(F)cc3)c2s1,7.4
2.55,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,7.4
3.5,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCC2CCN(S(C)(=O)=O)CC2)cn1,7.4
0.2,O=c1ccnc2ccccn12,7.4
0.11,N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)C(O)C3)c2c1,7.4
1.01,CNC(=O)c1ccc2c(=O)cc(-c3cccnc3)[nH]c2c1,7.4
2.78,Clc1[nH]nc2cccc(N=c3cc[nH]c(=Nc4cc(N5CCOCC5)cc(N5CCOCC5)c4)[nH]3)c12,7.4
2.82,Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCCCC3)s2)cc1,7.4
-0.04,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](O[PH](=O)(=O)O)C1CC1,7.4
3.37,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,7.4
-0.05,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cccc2[nH]cnc12,7.4
0.54,Cc1c(Sc2ccc(Cl)cc2)c2cc(S(C)(=O)=O)ccc2n1CC(=O)O,7.4
0.06,Cc1ccc2c(c1)c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,7.4
0.8,CCC1(c2cccc(O)c2)CCCCN(C)C1,7.4
2.5,COc1ccc(S(=O)(=O)Nc2ccc(-c3ccccc3)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c2=O)cc1,7.4
-0.53,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)CCC(=O)O,7.4
2.62,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCc3cccc(C(F)(F)F)c3)c2s1,7.4
2.9,CCCSc1nc2ccc(NC(=O)CCNC(N)=O)cc2s1,7.4
4.3,CC(C)C[C@H](CO)N=c1[nH]c(S[C@@H](C)c2ccccc2)nc2[nH]c(=O)sc12,7.4
0.7,CCC(c1cccnc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,7.4
2.18,COc1cc(=Nc2cc(N3CCOCC3)[nH]c(=NC(C)c3ncc(F)cn3)n2)[nH][nH]1,7.4
2.1,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c(F)c1,7.4
3.5,CN(C(=O)Cc1ccc(Cl)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,7.4
3.0,N=c1[nH]cccc1NCc1cccc(-c2cccnc2)c1,7.4
3.57,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,7.4
-0.1,N=c1[nH]nc(CCSCCc2n[nH]c(=N)s2)s1,7.4
-0.05,CN=c1cccc(CCOc2ccc(CC(NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2F)[nH]1,7.4
2.39,CC(=O)N1CCN(c2ccc(N=c3nc(-c4cnc(C)n4C(C)C)cc[nH]3)cc2)CC1,7.4
2.71,Cn1c(=O)c2c(-c3ccc(S(C)(=O)=O)o3)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,7.4
2.98,COCCC(=O)NC(C)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4
0.51,CC(C)Cc1ccc(C(C)C(=O)NS(C)(=O)=O)cc1,7.4
2.6,COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,7.4
3.6,O=c1c(-c2ccc(F)cc2)coc2cc(O)cc(O)c12,7.4
2.69,CC(=O)Nc1cnc2ccn(-c3cc(=NC4CC4)n4[nH]cc(C#N)c4n3)c2c1,7.4
0.44,CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,7.4
3.3,c1ccc2[nH]c(CCc3nc4ccccc4[nH]3)nc2c1,7.4
3.22,CC[C@H](CO)N=c1[nH]c(SCc2ccccc2)nc2[nH]c(=O)sc12,7.4
1.64,O=C(NC1CCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,7.4
2.54,COc1cc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc(OC)c1OC,7.4
3.67,O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,7.4
2.35,Cc1ccc(S(=O)(=O)N=c2c(C(=O)N[C@@H](C)C(C)(C)C)c(C(F)(F)F)[nH]n2-c2ccccc2)cc1,7.4
-0.87,N=c1[nH]cnc2c1c(C(N)=O)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.4
3.59,COc1ccc(Oc2ncccc2C(=O)NCc2ccccc2Cl)cc1,7.4
2.81,COc1cc2[nH]cc(C(N)=O)c(=Nc3ccccc3F)c2cc1OC,7.4
-0.01,C=CCc1cc(NC(C)=O)ccc1OCCCNC(C)C,7.4
3.01,Cc1ncc(-c2[nH]c(=Nc3ccc(N4CCOCC4)cc3)ncc2F)n1C(C)C,7.4
2.1,Cc1c[nH]c(=NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1,7.4
3.4,C(=C/c1c(-c2ccccc2)nc2sccn12)\c1ccncn1,7.4
3.27,CCOc1ccc(-n2c(CC)nc3ccccc3c2=O)cc1,7.4
3.57,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(=O)CC)c1O,7.4
3.9,Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]c1=O,7.4
1.34,O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCC1,7.4
4.24,O=C(N=c1cccc[nH]1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,7.4
2.28,Nc1ccccc1NC(=O)c1ccc(CN=c2nc(-c3cccnc3)cc[nH]2)cc1,7.4
2.05,CCCSc1nc(=N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3CC(C(N)=O)[C@@H](O)[C@H]3O)c2[nH]1,7.4
1.3,COc1ccc2nc(C)cc(-n3cc(CN4CCN(C(C)=O)CC4)nn3)c2c1,7.4
1.64,C1=CCC(c2ccc3ccccc3c2)CNC1,7.4
1.65,c1ccc(CCNCc2ccccc2)cc1,7.4
0.05,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,7.4
1.77,O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@@]3(O)CN4CCC3CC4)cc2)cc1,7.4
2.75,Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,7.4
3.06,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,7.4
3.42,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)cn1,7.4
2.8,COCCNS(=O)(=O)c1ccc(N=c2nc(-c3cnc4cccnn34)cc[nH]2)cc1,7.4
2.61,Cc1c(Sc2ccc(Cl)cc2)c2c(-c3ccccc3)cccc2n1CC(=O)O,7.4
2.9,Cc1ccc(CO)cc1N(C)c1cc[nH]c(=Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1,7.4
2.47,CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,7.4
3.7,Cc1nocc1C(=O)N=c1ccc(-c2ccccc2OC(F)(F)F)c(N)[nH]1,7.4
2.2,CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,7.4
2.7,Oc1ccc(-c2nc3ccccc3nc2-c2ccc(O)cc2)cc1,7.4
1.56,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ncc1Cl,7.4
1.6,Cc1nc(C)c(-c2ccc(C34CCC(CC(=O)O)(CC3)CC4)cc2)nc1C(N)=O,7.4
3.09,O=C(Cc1ccccc1)c1ccc(O)cc1O,7.4
3.65,c1csc(Cn2nnnc2CN2CCN(c3nc4ccccc4s3)CC2)c1,7.4
1.56,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1,7.4
3.11,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccnc1,7.4
3.3,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2Cc3ccccc3C2)c1,7.4
3.3,O=C(O)c1ccc2cccc(O)c2n1,7.4
2.77,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(C(=O)N4CCOCC4)cc3)ccc12,7.4
1.0,N=c1[nH][nH]c2ccccc12,7.4
1.5,CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,7.4
2.86,CCCCCSc1nc(=O)c2sc(=N)[nH]c2[nH]1,7.4
1.51,CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(C#N)c3)c(F)c2)C(=O)O1,7.4
3.26,COc1ncccc1-c1cccc2c(=N)c3c(O)n(C4CCC4)cc3[nH]c12,7.4
0.78,COCCC(C)n1[nH]c(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1=NS(=O)(=O)c1ccc(C)cc1,7.4
2.51,Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccccc3)CC2)cc1,7.4
2.9,CC(C)C[C@H](CO)N=c1[nH]c(SCc2ccncc2)nc2[nH]c(=N)sc12,7.4
0.7,CCCc1cc(=O)[nH]c(=S)[nH]1,7.4
0.6,O=c1c2ccccc2nc2n1CCO2,7.4
0.81,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,7.4
0.63,NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,7.4
4.48,COc1ccc(OC)c(-c2cccc3c(=N)c(C(=O)NC4(C)CCC4)n[nH]c23)c1,7.4
0.23,CCC1(C)CC(=O)NC1=O,7.4
2.0,NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,7.4
3.29,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12,7.4
1.6,CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(F)c2)CC1,7.4
2.1,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@@H]1CCN(Cc2ccc(C(F)(F)F)cn2)C[C@@H]1F,7.4
0.98,CCCCCC/N=c1\ccn(Cc2ccccc2)c2cc(Cl)ccc12,7.4
-1.1,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)O,7.4
1.18,O=C(O)CC(=O)N[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,7.4
2.0,N=c1[nH]c2ccccc2s1,7.4
2.09,Cc1ncc(-c2cc[nH]c(=Nc3ccc(C(=O)NCCO)cc3)n2)n1C(C)C,7.4
3.1,Cc1ccc(F)c(N=c2cc[nH]c(=Nc3ccc(S(N)(=O)=O)cc3)[nH]2)c1,7.4
1.69,CCOCc1nc2c(=N)[nH]c3ccccc3c2n1CC(C)(C)O,7.4
0.91,FC(F)(F)c1nnc2ccc(-n3ccnc3)nn12,7.4
2.58,CCOC(=O)c1ccc(CCN2CCN(c3ccc(C)nn3)CC2)cc1,7.4
1.6,Cc1cc(-c2ccc(-c3[nH]c4ccncc4c(=O)c3C#N)cc2)ccn1,7.4
2.61,Cn1cnc(-c2ccccc2)c1/C=C/c1cc[nH]c(=N)n1,7.4
0.49,Cc1cc(C)c(C(=O)NC(Cc2ccc(OCCCN=c3cccc[nH]3)cc2)C(=O)O)c(C)c1,7.4
3.22,COc1cc2[nH]cc(C(N)=O)c(=Nc3ccc(F)c(Cl)c3)c2cc1OC,7.4
-0.7,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,7.4
