smiles,NumAtoms
Clc1ccc(Cl)c2ccccc12,12
c1ccc(-c2nccs2)cc1,11
CC1(O)OC(=O)c2ccccc21,12
CC(=O)Oc1ccccc1Br,11
CCCCCCCCOP(C)(=O)OCCCCCCCC,21
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,18
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,19
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,35
c1ccc(NC2=NCCN2)cc1,12
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,18
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],23
O=COc1ccccc1,9
CNC1(c2ccccc2Cl)CCCCC1=O,16
N#CCCCCCCCCC#N,12
CCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,15
O=CC=Cc1ccc([N+](=O)[O-])o1,12
COC(=O)C=Cc1ccc([N+](=O)[O-])o1,14
COC(=O)c1cccc(C(=O)O)c1,13
N#Cc1cccc(C(=O)O)c1,11
O=C(O)Cc1cccc([N+](=O)[O-])c1,13
COc1ccc(OCC(=O)O)cc1,13
Nc1cccc(CO)c1,9
Cc1ccccc1OCC(=O)O,12
CCc1cccc(OCC(=O)O)c1,13
CC(C)c1cccc(OCC(=O)O)c1,14
CCCCc1cccc(OCC(=O)O)c1,15
CC(C)(C)c1cccc(OCC(=O)O)c1,15
O=C(O)COc1ccc(C2CCCCC2)cc1,17
O=C(O)COc1cccc(-c2ccccc2)c1,17
O=C(O)COc1ccc2c(c1)CCC2,14
O=C(O)COc1ccc2c(c1)CCCC2,15
O=C(O)COc1cccc(C(=O)O)c1,14
CC(=O)c1ccccc1OCC(=O)O,14
O=C(O)Cc1cccc(Cl)c1,11
O=C(O)Cc1ccc(Cl)cc1,11
O=C(O)Cc1cccc(Br)c1,11
O=C(O)Cc1ccc(Br)cc1,11
O=C(O)Cc1cccc(I)c1,11
N#Cc1cccc(CC(=O)O)c1,12
CSc1cccc(OCC(=O)O)c1,13
CC(=O)c1cccc(OCC(=O)O)c1,14
CC(=O)c1ccc(OCC(=O)O)cc1,14
N#Cc1ccc(OCC(=O)O)cc1,13
O=C(O)COc1cccc(O)c1,12
O=C(O)COc1ccc(O)cc1,12
COc1ccccc1OCC(=O)O,13
O=C(O)COc1ccccc1[N+](=O)[O-],14
O=C(O)COc1cccc([N+](=O)[O-])c1,14
O=C(O)COc1cccc(NC(=O)c2ccccc2)c1,20
O=C(O)COc1ccc(Br)cc1,12
O=C(O)COc1ccccc1I,12
O=C(O)COc1cccc(I)c1,12
O=C(O)COc1ccc(I)cc1,12
O=C(O)COc1ccccc1Br,12
N#Cc1cccc(OCC(=O)O)c1,13
CC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,27
CNC(=O)OCc1cccc(COC(=O)NC)n1,18
Cc1ncc(O[PH](=O)(=O)O)c(CO)c1O,15
N#Cc1ccccc1N,9
N#CC=Cc1ccccc1,10
C(=NN1CCCCC1)c1ccccc1,14
NC(=O)c1ccc(C(F)(F)F)cc1,13
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,27
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,14
N=c1[nH]c(=N)c2ccccc2[nH]1,12
Cc1cccc(S(N)(=O)=O)c1,11
NNC(=O)c1ccccc1N,11
CCN=c1[nH]c(Cl)nc(=NC(C)C)[nH]1,14
CCN(CC)c1nc(=NC(C)C)nc(Cl)[nH]1,16
CCN=c1nc(Cl)[nH]c(N(CC)CC)n1,15
COc1c(Cl)ccc(Cl)c1C(=O)O,13
N=c1c(Cl)c(Cl)[nH]c(C(=O)O)c1Cl,13
CC(C)N(C(=O)CCl)c1ccccc1,14
COC(=O)Nc1ccc(Cl)c(Cl)c1,13
COc1ccc(CCC(=O)O)cc1,13
CCCSC(=O)N(CCC)CCC,13
Clc1cccc(C(Cl)(Cl)Cl)n1,11
CN(C(=O)c1ccccc1)c1ccccc1,16
O=C(Cc1ccccc1)Nc1cccc(C(F)(F)F)c1,20
CCCCC(=O)CC(=O)CCCC,13
CNC(=O)Oc1ccccc1,11
COC(=O)Nc1ccc([N+](=O)[O-])cc1,14
CC(=O)NC(Cc1ccc(O)cc1)C(N)=O,16
Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,19
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,31
CC(C)NC(=O)C=Cc1ccc([N+](=O)[O-])o1,16
CCCCc1c(O)[nH]c(=O)[nH]c1=O,13
Oc1ccc2[nH]ccc2c1,10
CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(F)ccc21,21
CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,20
NC(=O)Nc1ccc(Br)cc1,11
NC(=O)Nc1cccc(Cl)c1,11
O=C(NC(=O)c1ccccc1O)c1ccccc1O,19
O=C(O[Na])c1ccccc1Nc1cccc(C(F)(F)F)c1,21
Fc1ccc(C2=CCNCC2)cc1,13
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,21
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,20
CC1CCCCC1NC(=O)Nc1ccccc1,17
CCCCCCCC(=O)O[Na],11
COc1cccc(Cl)c1Cl,10
COc1c(Cl)cccc1Cl,10
S=C=Nc1ccc(Br)cc1,10
C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,17
O=C(O)C1c2ccccc2-c2ccccc21,16
NC(Cc1ccc(Cl)cc1)C(=O)O,13
N=C(N)Nc1ccccc1,10
CC1CC2C3CC(F)=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,35
CCCCCn1cnc2c(=N)[nH]cnc21,15
CCSC(=O)N(CC(C)C)CC(C)C,14
NC(=O)c1c(Cl)cccc1Cl,11
O=C(Nc1ccccc1)Nc1ccc(Cl)c(Cl)c1,18
CC(=O)Nc1ccc(O)c(C)c1C,13
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,22
CC(C)C(C#N)c1ccc(Cl)cc1,13
CC(=O)NC(Cc1ccccc1)C(=O)O,15
O=C1NC(=O)c2cc(-c3ccccc3)ccc21,17
CCOC(=O)CCc1ccccc1,13
CN1C(=O)CN=C(c2ccccc2F)c2cc(F)ccc21,21
CCOC(=O)C(C#N)=Cc1ccccc1,15
CCCCCCCCC=CCCCCCCCC(=O)O,20
CCCCCCCCOC(N)=O,12
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,33
CNC(=O)Oc1ccc(N(C)C)c(C)c1,15
CNC(=O)Oc1cc(C)c(SC)c(C)c1,15
Brc1nc(Br)c(Br)[nH]1,8
Oc1ccc2c(c1)OCC1c3cc4c(cc3OC21)OCO4,21
Cc1cncnc1,7
NCCCc1ccccc1,10
FCCCc1ccccc1,10
C=Cc1cc(C)ccc1C,10
Cc1ccc(O)cc1[N+](=O)[O-],11
COC(=O)CCCc1ccccc1,13
N#CCCCc1ccccc1,11
NC(CCCc1ccccc1)C(=O)O,14
COC(=O)CCCCC(C)=O,11
CC(=O)CCC1CC1,8
COCCCc1ccccc1,11
CC(=O)Nc1ccc(C)cc1C,12
CC(=O)Nc1cc(C)ccc1C,12
CC(=O)Nc1cc(C)cc(C)c1,12
Clc1cccc(-c2cccc(Cl)c2)c1,14
Clc1ccc(-c2ccc(Cl)cc2)cc1,14
Clc1ccc2ccccc2c1Cl,12
Clc1ccc2cccc(Cl)c2c1,12
Clc1cccc2cccc(Cl)c12,12
Clc1cc2ccccc2cc1Cl,12
Oc1c(Cl)cc(Cl)c2ccccc12,13
CC(=O)Nc1ccccc1NC(C)=O,14
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,22
Clc1ccccc1-c1ccccc1,13
Clc1cccc(-c2ccccc2)c1,13
Clc1ccc(-c2ccccc2)cc1,13
O=C(O)CCC(=O)c1ccccc1,13
Brc1ccccc1-c1ccccc1,13
CCCCOC(=O)c1ccccc1O,14
CCN(CC)Cc1cccnc1,12
CN(C)Cc1cccnc1,10
S=C1NCCCN1,7
CN1C(=O)C(=O)c2ccccc21,12
S=C=Nc1ccc(I)cc1,10
CC=CC#CC#CC#CC=CC(Cl)CO,15
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,34
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,28
COC(=O)COc1ccccc1,12
O=C1C=C(Br)C(=O)c2ccccc21,13
O=S(=O)(CF)Nc1ccccc1,12
O=[N+]([O-])c1cn[nH]c1,8
CCCNc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],20
CC(C)c1cccc(C(C)C)c1O,13
CCCc1cccc(OCC(=O)O)c1,14
O=C(O)Cc1cccc(C(=O)O)c1,13
COc1cccc(OCC(=O)O)c1,13
NCCCN1c2ccccc2Sc2ccc(Cl)cc21,19
COc1ccc(OC)c(Cl)c1,11
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,21
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,16
CC(=O)Nc1ccccc1-c1ccccc1,16
Brc1cccc(-c2ccccc2)c1,13
O=[N+]([O-])c1cccc(-c2ccccc2)c1,15
CC(C)COC(N)=O,8
CCCCCCOC(N)=O,10
c1ccc(Cc2ccncc2)cc1,13
Nc1ccc(C(=O)O)cc1I,11
CC(=O)c1ccc(N(C)C)cc1,12
Cc1ccc(C)c2c(C)cccc12,13
S=C=Nc1ccc(Cl)cc1,10
S=C=Nc1cccc(Br)c1,10
Oc1ccc(N=C=S)cc1,10
O=[N+]([O-])c1ccc(N=C=S)cc1,12
O=C(O)c1ccc(N=C=S)cc1,12
CN(C)c1ccc(N=C=S)cc1,12
CC1CC2C3CC(F)=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,29
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,20
Cc1cn(C2OC(CO)C(O)C2O)c(=O)[nH]c1=N,18
CC(=O)c1cccc(Br)c1,10
CC(=O)c1ccccc1Cl,10
CC(=O)c1ccccc1Br,10
CC(=O)C=Cc1ccccc1F,12
CC1CCC(C)O1,7
COC(=O)Nc1cccc(Cl)c1,12
CC(=O)Nc1ccc(Cl)c(Cl)c1,12
CCCC(=O)Nc1ccc(Cl)c(Cl)c1,14
CCCCC(=O)Nc1ccc(Cl)c(Cl)c1,15
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,34
O=C(Nc1ccc(O)cc1)C(Cl)Cl,13
O=C1c2ccccc2C(=O)C1c1ccc(-c2ccccc2)cc1,23
CNC(=O)C=C(C)OP(=O)(OC)OC,14
CC(CO)CO,6
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,16
CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,26
COc1cc(CCN)cc(OC)c1OCc1ccccc1,21
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,11
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,21
OCc1cc(Br)cc(Br)c1O,11
CCCCCCCCc1ccccc1,14
COC(=O)Nc1cccc([N+](=O)[O-])c1,14
CC(=O)Nc1c(C)cccc1C,12
CC(=O)Nc1ccc(C)c(C)c1,12
Clc1ccc2ccc(Cl)cc2c1,12
CCOC(=O)c1ccc[nH]1,10
CCOC(=O)c1c[nH]cc1C,11
Cc1cc2c(cc1C)C(=O)C=CC2=O,14
O=C1NC(=O)N(c2ccccc2)C1=O,14
CCSC(=O)N1CCCCCC1,12
NN1CCCCC1,7
CNP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,16
CCNP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,17
CCCNP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,18
CCCCNP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,19
COP(=O)(NCC(C)C)Oc1cc(Cl)c(Cl)cc1Cl,19
COP(=O)(NC(C)(C)C)Oc1cc(Cl)c(Cl)cc1Cl,19
COP(N)(=O)Oc1cc(Cl)c(Cl)cc1Cl,15
Cc1cc(C#N)ccn1,9
O=C(O)c1ccc(Oc2ccccc2)cc1,16
CC(=O)OCc1ccc(C)cc1,12
CNc1cccc2ccccc12,12
COc1cccc2ccccc12,12
CC12CCC(C1)C(C)(C)C2O,11
CCCC1(CCC)C(=O)NC(=O)NC1=O,15
O=S(=O)(O[Na])c1ccc(-c2ccccc2)cc1,17
O=c1[nH]c(Cc2ccccc2)c(O)n1Cc1ccccc1,21
Cn1cc(O)n(-c2ccccc2)c1=O,14
O=c1[nH]cc(O)n1-c1ccccc1,13
NC(=S)c1ccccc1,9
Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,18
CC(=O)CCCc1ccccc1,12
N#Cc1cccc(N)c1,9
CCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,34
COP(=O)(OC)c1ccccc1,12
OCCC(F)(F)F,7
CCCCCCCCC#N,10
O=C(O)c1ccccc1Oc1ccccc1,16
Nc1cccc2c(N)cccc12,12
NC(=O)c1cccc2ccccc12,13
O=S1(=O)N=C(C(F)(F)F)Nc2cc(Cl)ccc21,17
Fc1ccc(N2CCNCC2)cc1,13
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,17
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,17
CCCC1CNC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)C1,26
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(CC)C1,28
S=C=NCCc1ccccc1,11
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,24
CCOC(=O)C(=Cc1ccccc1F)C(=O)OCC,19
O=[N+]([O-])c1cc(F)cc(F)c1,11
O=C(O)CCCCc1ccccc1,13
CCC(CC)C(=O)NC(N)=O,11
CC(C)CC(=O)NC(N)=O,10
CS(=O)(=O)CC#N,7
COP(=O)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,18
COc1ccc(N=C=S)cc1,11
O=C1C=NC(c2ccccc2)c2cc(C(F)(F)F)ccc2N1,22
S=C1CCCN1,6
O=Nc1ccc(O)c(=O)cc1,11
Cc1cc(=O)c(O)c(C)o1,10
O=c1[nH]cc(O)n1Cc1ccccc1,14
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,15
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,16
Cc1cccc(Oc2ccc([N+](=O)[O-])cc2)c1,17
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,16
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,21
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,24
CCCCOC(=O)C1(O)c2ccccc2-c2ccccc21,21
Cc1ccc(-n2c(O)ccc2O)cc1,14
COc1ccc(-n2c(O)ccc2O)cc1,15
CCCOC(=O)c1ccccc1,12
COc1ccc(C=CC(=O)O)cc1OC,15
OCc1cc(Br)ccc1O,10
NC(=O)Nc1ccc(Cl)c(Cl)c1,12
O=[N+]([O-])c1ccc2[nH]nnc2c1,12
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)cc2[nH]1,16
CC(=O)Oc1ccc(C(=O)O)cc1,13
CC(=O)N=C1CC(=O)c2ccccc2C1=O,16
N=C1CC(=O)c2ccccc2C1=O,13
COC1=CC(=O)c2ccccc2C1=O,14
Cc1ccc(C(N)=S)cc1,10
COc1ccc(C(N)=S)cc1,11
O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cccc2c1,19
CC(C)CC(=O)Nc1ccccc1,13
NC(=O)N(CCCl)N=O,9
CCCCF,5
O=C(O)C=Cc1ccc2c(c1)OCO2,14
C=CCC1(CC)C(=O)NC(=O)NC1=O,14
Nc1ccc(C(=O)O)cc1O,11
COc1cc(CCO)ccc1O,12
CC(C)=CCCC(C)CC=O,11
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,22
CCCCCCCCCCCCS(=O)(=O)O[Na],17
ClC(Cl)C(c1ccccc1)c1ccccc1,16
CCC(C)NP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,19
O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1O,19
S=C=Nc1cccc(Cl)c1,10
COc1cccc(Br)c1,9
CCCCCCCCCC(CC)c1ccccc1,18
Clc1cccnc1Cl,8
Clc1cccc(Cl)n1,8
Clc1cc(Cl)c(Cl)nc1Cl,10
CCCCNCc1ccccc1,12
CCCCOP(C)(=O)OCCCC,13
Nc1ccc(CC(N)C(=O)O)cc1,13
Cc1ccc(C)c(O)c1C,10
C=CCNCC,6
Oc1c2c(c(O)n1SC(Cl)(Cl)C(Cl)Cl)CC=CC2,18
CNC(=O)Oc1ccc(C)c(C)c1,13
CCCCOCC1CO1,9
CNC(=O)ON=Cc1ccccc1,13
CCOC(=O)c1nccnc1C(=O)OCC,16
CCN(CC)C(=O)Cc1ccccc1,14
Cn1cnc2ccccc2c1=O,12
Oc1c(Br)cc(Br)c(O)c1Br,11
CCCc1ccc(C(=O)O)cc1,12
CCCCOc1ccc(CC(O)=NO)cc1,16
NS(=O)(=O)c1cccnc1,10
Cc1ccc2nc3sc(=O)sc3nc2c1,15
COc1ccccc1C(N)=O,11
Cc1ccc(O)c(-n2nc3ccccc3n2)c1,17
COC(=O)C(Cc1ccc(O)cc1)NC(C)=O,17
CCCCCC(=O)NN,9
Clc1ccc(Oc2ccc(Cl)cc2)cc1,15
O=c1c2ccccc2nc2n1CCCC2,15
COc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC,21
COC(=O)c1ccncn1,10
NC(=S)c1ccccc1N,10
Cc1cccc(OCCN(C)C)c1,13
Clc1cncc(Cl)c1,8
Nc1ccc(C(=O)O)c(Cl)c1,11
COC(=O)c1ccccn1,10
COC(=O)c1ccncc1,10
COc1cc(Cl)c(Cl)cc1O,11
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,17
CC(=O)n1ccnc1,8
Cc1cc2[nH]c(=O)c(=O)[nH]c2cc1C,14
CC(=O)C=Cc1cccc(F)c1,12
CC(C)CCOC(=O)c1cc(O)c(O)c(O)c1,17
Nc1ccc(C(=O)O)c(Br)c1,11
Cc1cc(C(=O)O)ccc1N,11
Cc1cc(N)ccc1C(=O)O,11
C=CCOc1cc(N)ccc1C(=O)O,14
CCCOc1cc(N)ccc1C(=O)O,14
COc1cc(N)ccc1C(=O)O,12
CC12CCC(OS(=O)(=O)O)CC1CCC1C2CCC2(C)C(c3coc(O)c3)CCC12O,31
CNC(=S)N(C)C,7
O=[N+]([O-])c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,21
C=C(C)C(=O)OCc1ccccc1,13
CCOP(=S)(OCC)SCCS(=O)(=O)CC,16
CCOP(=S)(OCC)SCCS(=O)CC,15
O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,20
CN(N=O)C(C)(C)C,8
Nc1cc[n+]([O-])c2ccccc12,12
CCOP(=O)(OCC)Oc1ccccc1,15
CCOP(C)(=O)SCC,9
CN(C)P(C)(=O)N(C)C,9
CC1(C)C=Cc2ccccc2O1,12
O=C(O)c1cc(Cl)ccc1[N+](=O)[O-],13
O=C(O)c1cc([N+](=O)[O-])ccc1Cl,13
O=C(O)C1CCN1,7
Cc1no[n+]([O-])c1C,8
CCc1c(O)[nH]c(=O)[nH]c1=O,11
CCN(CC)CCNc1ccc(C)c(Cl)c1,16
NC(=S)c1ccc(Cl)cc1,10
CCOC(=O)c1ccccn1,11
CSc1cccc(NC(C)=O)c1,12
CCCCc1ccc(O)c(O)c1,12
CCCCCc1ccc(O)c(O)c1,13
COC(=O)c1ccc(Br)o1,10
CCCCOP(=O)(OCCCC)Oc1ccccc1,19
O=[N+]([O-])c1cccnc1,9
Cc1ccc2c(ccc3ccccc32)c1,15
BrC1CC2CCC1C2,8
C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,16
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,13
COc1c(O)c(OC)c(Cl)c(Cl)c1Cl,14
COP(=S)(OC)SCC(=O)N(C)C=O,14
C#CCCC(C)=O,7
FS(F)(F)(F)(F)F,7
FS(F)(F)(F)(F)c1ccccc1,12
O=C1C=NC(c2ccccc2F)c2cc([N+](=O)[O-])ccc2N1,22
Cn1c(=O)cc(O)[nH]c1=O,10
C=C1C(=O)OC2C1CCC(C)C1(O)CCC(=O)C21C,19
Cc1cc(O)ccc1[N+](=O)[O-],11
CCOP(=S)(OCC)SCS(=O)CC,14
CCOP(=S)(OCC)SCS(=O)(=O)CC,15
CCOP(=O)(OCC)SCS(=O)CC,14
CCOP(=O)(OCC)SCS(=O)(=O)CC,15
CNC(=O)Oc1ccc(Cl)c(C)c1,13
CCOc1nc(C(Cl)(Cl)Cl)ns1,12
CCCCCOC(=O)NC,10
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,19
CC(=O)Oc1cccc2cccnc12,14
CCOP(=O)(OCC)SCSCC,13
COC(=O)Nc1ccccc1,11
CN(C)c1ccc(C=C[N+](=O)[O-])cc1,14
O=CNc1ccc(Cl)cc1,10
O=S(=O)(NS(=O)(=O)c1ccccc1)c1ccccc1,19
CNC(=O)Oc1ccc(Cl)cc1,12
CC(=O)NCC(N)=O,8
CC(=O)Nc1cc(Cl)ccc1Cl,12
NC(=O)OCc1ccc(Cl)cc1,12
CCN(CC)P(=O)(N(CC)CC)N(CC)CC,17
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,26
CC(=O)Nc1ccc(OC(C)=O)cc1,14
CNC(=O)Oc1ccccc1C(C)(C)C,15
CNC(=O)Oc1ccc(C(C)(C)C)cc1,15
O=C(Nc1ccc(Br)cc1)c1ccccc1O,17
CN(C(=S)c1ccccc1)c1ccccc1,16
OCCCc1ccncc1,10
CCc1ccc(OC(=O)NC)cc1,13
CNC(=O)Oc1cc(C)cc(C(C)C)c1,15
CNC(=O)Oc1cccc(N(C)C)c1,14
CNC(=O)Oc1ccccc1C(C)C,14
CCc1ccccc1OC(=O)NC,13
COP(=S)(OC)Oc1ccc(C#N)cc1,15
S=c1cccc[nH]1,7
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,21
Nc1cc2c3ccccc3ccc2c2ccccc12,19
COC(=O)CNC(=O)c1ccc([N+](=O)[O-])cc1,17
NNC(=O)Nc1ccc(Br)cc1,12
O=C1C=NC(c2ccccc2)c2cc(F)ccc2N1,19
O=C1C=NC(c2ccccc2F)c2ccccc2N1,19
O=c1cc(O)n(-c2ccccc2)n1-c1ccccc1,19
CNC(=O)Oc1cccc(C)c1C,13
CNC(=O)Oc1cc(C)cc(C)c1,13
Oc1ccc(Sc2ccc(O)cc2)cc1,15
COc1cc(Cl)c(Cl)c(Cl)c1O,12
CCOP(=S)(OCC)Oc1ccc(SC)cc1C,18
CNC(=O)Oc1cc(C)c(C)c(C)c1,14
CCN1CCCC1=O,8
CCCCCCCCCCCCN1CCCC1=O,18
Nc1ccccc1Oc1ccccc1,14
Clc1ccccc1Oc1ccccc1,14
CC(=O)c1cccc(OC(=O)N(C)C)c1,15
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,20
Nc1ccc2c3c(cccc13)-c1ccccc1-2,17
CCCc1ccc(N)cc1,10
N#CC(C#N)=Cc1ccccc1,12
COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,16
CC(=O)NNC(=O)Nc1ccc(Br)cc1,15
NCCc1ccccn1,9
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,30
CCCCn1cnc2c(=N)[nH]cnc21,14
COC(=O)c1ccccc1NC(C)=O,14
CC(=O)Nc1ccc(C(C)=O)cc1,13
CC(=O)N=c1[nH]ccs1,9
CCCCCCCCCCC(C)c1ccccc1,18
CCCCCCC(CCCCC)c1ccccc1,18
CCCCCCCC(CCCC)c1ccccc1,18
CCCCCCCCC(CCC)c1ccccc1,18
CNC(=S)Nc1ccccc1,11
CCN(CC)C(=O)c1ccccc1C,14
CCN(CC)C(=O)c1ccc(C)cc1,14
O=C1C=NC(c2ccccc2C(F)(F)F)c2ccccc2N1,22
CNCC(F)(F)F,7
CNC(=S)NCc1ccccc1,12
CCNC(=S)Nc1ccccc1,12
CN(C)C(=S)NCc1ccccc1,13
N#CCc1ccco1,8
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,29
CNC(=O)Oc1cc(C)c(Cl)cc1Cl,14
NC1(C(=O)O)CCCCC1,10
CNC(=O)C=Cc1ccccc1,12
O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1,14
NCc1cc(=O)[nH]o1,8
COc1cc(Cl)c(Cl)cc1OC,12
CN(C)C(=S)N(C)C,8
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,20
Cn1c(=O)sc2ccccc21,11
CC1(C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,15
CNC(=O)OCc1ccc(Cl)cc1,13
N=C1C(=O)c2ccccc2C(=O)C1Cl,14
CNC(=O)Oc1cc(C)ccc1C(C)(C)C,16
NC(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O,26
COc1ccc(OC)c(CC(C)N)c1,14
CC#CC#CC,6
CCOC(=O)c1cccs1,10
Cc1cc(=O)[nH]c(C(C)C)n1,11
O=[N+]([O-])c1ccccc1OC1OC(CO)C(O)C(O)C1O,21
CN1CCCC1c1ccc[n+]([O-])c1,13
Cc1ccc(C=C(C#N)C#N)cc1,13
CN(C)c1nc(=N)nc(N(C)C)[nH]1,13
NC(=O)c1ccc(N)cc1,10
NC(=O)NNC(=O)c1ccccc1,13
COc1cccc(Cl)c1,9
COc1nccnc1C,9
CCCCCC1=NS(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,22
CCCC1=NS(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,20
OCCCc1cccnc1,10
OCCCc1ccccn1,10
O=C1NC(Cc2ccccc2)C(=O)NC1Cc1ccccc1,22
CCc1c(C)cccc1C,10
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,20
CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,23
COC1=CC(=O)C=CC1=O,10
CSc1nccnc1C,9
COc1cncc(C)n1,9
O=C1C=NC(c2ccccc2F)c2cc(Cl)ccc2N1,20
CN(C)c1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2C,22
CSc1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,20
O=C1C=NC(c2ccccc2)c2cc(Br)ccc2N1,19
O=C1C=NC(c2ccccc2Cl)c2cc(Cl)ccc2N1,20
