smiles,logP
Cc1ncc([N+](=O)[O-])n1CC(C)O,0.22
CN(C)C(=O)Oc1ccccc1[N+](=O)[O-],1.35
CC(C)(C)[N+]([O-])=Cc1ccccc1,1.26
CON=Cc1ccccc1,2.53
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,4.76
CC(C)(C)c1ccc([N+](=O)[O-])cc1,3.89
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,5.96
COc1cnnc2ccccc12,1.41
Cc1cn(C2CCC(CO)O2)c(=O)[nH]c1=O,-0.6
Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.6
COc1ccc(C(N)=O)cc1,0.86
Cc1cc(=N)[nH]cn1,0.19
Cc1ccncn1,0.16
c1ccc(-c2ccncn2)cc1,1.92
N#Cc1cccc(C(N)=O)c1,0.52
S=c1cc(-c2ccccc2)ss1,3.67
CC1OC(=O)c2ccccc21,1.41
C=Cc1ccc(CC)cc1,4.19
Oc1[nH]c2ccccc2c1-c1ccccc1,2.59
Cc1ccc(-c2cssc2=S)cc1,3.73
O=c1sscc1-c1ccccc1,2.64
Ic1cn[nH]c1,1.7
CN(C)C(=O)N(C)N=O,0.36
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N)CC2,1.1
CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,4.31
Nc1c(Cl)c(Cl)cc(Cl)c1Cl,4.1
C1CCC(C2CO2)CC1,2.43
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,1.31
CN1C(=O)CN=C(c2ccccc2)c2cc(C#N)ccc21,1.8
CC(=O)C=Cc1ccc([N+](=O)[O-])cc1,1.9
O=c1[nH]c(O)c(Cc2ccccc2)[nH]1,0.6
CCCC(=O)NN,-0.62
NC(=O)c1cccc(N)c1,-0.33
CC(C)NNC(=O)COc1ccc(Cl)cc1,2.02
CCCCCCCCSCCO,3.64
S=C=NC(c1ccccc1)c1ccccc1,5.09
CCC(C)c1ccc(O)c([N+](=O)[O-])c1,3.84
c1ccc(-c2cccc(-c3ccccc3)n2)cc1,4.82
CNC(=O)Oc1ccc(SC)c(C)c1,2.47
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1S(=O)(=O)O[Na],1.89
C#CC(OC(N)=O)c1ccccc1,1.59
CNC(=O)Nc1ccc(Cl)c(Cl)c1,2.94
CC1(C)N=C(N)N=C(N)N1c1ccc(Br)cc1,1.09
CCNc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.98
COc1ccc(C=[N+]([O-])c2ccccc2)cc1,1.94
CCCCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,4.48
CSc1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n1,4.42
CCC(NC(C)=O)C(=O)OC,-0.17
COC(=O)C(C)NC(C)=O,-0.57
CC(C)C(=O)NN,-0.63
Cc1ccc(C(=O)NN)cc1,0.72
Cc1cc(=O)ss1,1.26
Cc1cssc1=O,1.33
CCC1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O,2.53
O=C(Cc1ccccc1)N1CCCCC1,2.44
CC(=O)C1CCC2C3CC(C)=C4CC(=O)CCC4(C)C3C(=O)CC12C,2.75
[Na]Oc1ccc(-c2ccccc2)cc1,0.41
CCCCc1ccc(NC(C)=O)cc1,3.3
CCCCc1ccc(NC(C)=O)c([N+](=O)[O-])c1,3.1
CCc1ccc(NC(C)=O)cc1,2.2
O=C(Nc1ccc(Cl)cc1)c1ccccc1O,4.5
O=C(Nc1ccc(Cl)cc1)c1cc(Br)ccc1O,5.02
CCCCCCCCCCCC(=O)OCCC,6.11
NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,0.15
CCOc1ccccc1C(=O)N(CC)CC,2.5
CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.99
CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,2.51
Cc1c(NC(=O)C(C)N(C)C)c(=O)n(-c2ccccc2)n1C,-0.05
CCN(CC)CCNC(=O)c1ccccc1,1.99
Nc1cccc([N+](=O)[O-])c1N,1.27
COC(=O)C(C#N)=Cc1ccco1,1.65
NS(=O)(=O)c1cccc(S(N)(=O)=O)c1,-0.55
CC1C=C2CC(=O)CCC2C2CCC3(C)C(CCC3(C)O)C12,3.19
CN(C)c1cnn(-c2ccccc2)c(=O)c1Cl,1.55
N#CC(C#N)=NNc1ccc([N+](=O)[O-])cc1,2.37
NC(=O)Cc1cccnc1,-0.71
CC=CC(=O)O,0.72
NCc1ccccn1,-0.21
NCc1cccnc1,-0.32
NCc1ccncc1,-0.38
ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,5.57
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl,6.2
CCOP(=S)(OCC)Oc1ccc(N)cc1,2.6
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,2.24
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,2.58
O=C(O)c1cccc(Oc2ccccc2)c1,3.91
CCOc1ncccn1,0.74
Clc1cc(Cl)nc(-c2ccccc2)n1,4.17
O=[N+]([O-])c1cc[n+]([O-])c2ccc(Cl)cc12,1.41
O=[N+]([O-])c1ccnc2ccccc12,2.06
Cc1ccc(NC(=O)c2ccccc2)c(O)c1,3.08
Cc1cc(C(=O)NN)ccn1,-0.37
O=c1occ(O)n1-c1ccccc1,0.93
O=CN1CCCC1,-0.32
CCN(CC)CCNC(=O)c1ccc(N)cc1OC,1.4
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,3.0
CCC(C)c1ccccc1OC(=O)NC,2.78
CNC(=O)Oc1ccc(C(C)C)c(C)c1,3.11
O=[N+]([O-])c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,-0.39
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,4.3
CCOC(=O)c1cc2ccccc2[nH]1,3.22
O=S(=O)(O)c1cc(O)c2ccccc2c1,-0.18
COc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(C)n1,0.61
N=c1[nH]nco1,-1.44
CCc1n[nH]c(=N)o1,-0.3
O=P1(NCCCl)OCCCN1CCCl,0.86
N#CC(C#N)=NNc1c(Cl)cccc1Cl,4.51
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7COC(=O)C7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,2.9
CC(=O)OC1(C(C)=O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.5
COP1(=S)OCc2ccccc2O1,2.67
O=C(O)Cn1c(=O)sc2cccc(Cl)c21,1.34
C=CCN(C(C)=O)C(C)C,1.14
C=CC(=O)NCCCN(C)C,0.0
Cc1ccnc2c(O)cccc12,2.41
ON=Cc1ccc(Cl)cc1,2.67
CC(C)COC(=O)c1cc(O)c(O)c(O)c1,2.46
N=C(N)c1ccc(N)cc1,-0.37
CCCC(=O)Oc1c(Br)cc(C#N)cc1Br,3.94
O=C1C=NC(c2cccc(C(F)(F)F)c2)c2ccccc2N1,3.19
CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(C=O)OC(C)=O,0.63
O=C1C=NC(c2ccc(C(F)(F)F)cc2)c2ccccc2N1,3.34
CC(=O)Nc1c(F)cccc1F,0.69
CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.75
[O-][n+]1ccccc1SCc1ccccc1,1.24
COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,1.69
CN(C)CCCN1c2cc(O)ccc2Sc2ccc(Cl)cc21,4.63
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0.24
NC(=O)c1ccccc1I,0.93
CNC(=O)Oc1cccc(OC(C)C)c1,1.96
CNC(=O)Oc1ccccc1OC,0.81
CNC(=O)Oc1cccc(OC)c1,1.3
CNC(=O)Oc1ccc(OC)cc1,1.2
CNC(=O)Oc1ccc(SC)cc1,1.92
CCC(C)c1ccc(OC(=O)NC)cc1,3.2
CNC(=O)Oc1ccccc1Cl,1.64
CNC(=O)Oc1cc(C)ccc1C(C)C,2.84
NC(=O)c1ccc(I)cc1,1.99
COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,4.8
CC(=O)Oc1ccc(NC(=O)C(Cl)Cl)cc1,1.9
O=C(O)c1ccc(O)c(Cl)c1,2.41
CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,3.59
CNC(=O)Oc1cc(C)ccc1C,2.03
CCCCOc1cccc(OC(=O)NC)c1,2.96
CCCCOc1ccc(OC(=O)NC)cc1,2.86
O=C(C=Cc1ccco1)c1ccco1,2.34
CCOC(=O)C(C#N)=NNc1ccccc1Cl,3.38
NC(=O)c1ccccc1Br,0.77
N=c1[nH]ncs1,-0.57
O=[N+]([O-])c1ccc(O)c2ncccc12,1.99
CCOCC1CO1,0.36
CC1(C)N=C(N)N=C(N)N1c1ccccc1,0.28
CC(=O)NC(CC(=O)O)C(N)=O,-2.6
CCc1cccc(OC(=O)NC)c1,2.2
CS(=O)(=O)c1ccc(C(=O)O)cc1,0.67
Cc1ccc2c(ccc[n+]2[O-])c1,0.95
OC1C2CC3C1C3C2O,-0.42
O=C(C=CC(=O)c1ccccc1)c1ccccc1,3.16
CCOC(=O)C(=O)c1cccs1,1.77
Oc1ccc(C(c2ccccc2)c2ccc(O)cc2)cc1,4.3
CNC(=O)Oc1ccc2ccccc2c1,2.56
CNC(=O)Oc1ccc(C(C)C)cc1,2.57
CNC(=O)Oc1cccc(Cl)c1,2.03
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,2.83
CCN(CC)CCNC(=O)c1cc([N+](=O)[O-])c(N)cc1OC,2.11
Cc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.4
c1ccc(N2CCCCC2)cc1,2.98
c1ccc(N2CCCC2)cc1,3.56
N=c1[nH]cnc2c1ncn2C1CCC(CO)O1,-0.25
BrCCCCCCCCCCBr,6.12
CN(C(N)=S)c1ccccc1,0.85
ICCCc1ccccc1,3.9
COC1OC(=O)c2ccccc21,1.0
O=c1cc(-c2ccc(O)cc2)oc2ccccc12,3.2
O=C(O)Cn1nnc2ccccc21,-1.88
O=C(O)Cn1nc2ccccc2n1,-1.64
O=C(O)CCCn1nc2ccccc2n1,0.6
CCSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,3.81
CC(=O)Nc1ccc(O)c(C(C)(C)C)c1,2.36
Cc1ccc(NC2=NCCN2)c(Cl)c1,1.8
Cc1cccc(Cl)c1NC1=NCCN1,1.71
Cc1cc(Cl)ccc1NC1=NCCN1,1.8
Cc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1.92
Cc1cc(Cl)cc(Cl)c1NC1=NCCN1,2.38
Cc1cc(C)c(NC2=NCCN2)c(Cl)c1,2.1
Cc1cc(Cl)cc(C)c1NC1=NCCN1,2.5
Cc1cc(C)c(NC2=NCCN2)c(C)c1,2.32
COP(=O)(CC(C)=O)OC,-0.86
Clc1cccc(Cl)c1NC1=NCCN1,1.59
Brc1cccc(Br)c1NC1=NCCN1,1.96
O=C(Nc1ccccc1)c1cc(Cl)cc(Cl)c1O,4.01
N=c1ccc([N+](=O)[O-])c[nH]1,0.65
CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,2.28
CC(C)(C(=O)O)n1nnc2ccccc21,-0.2
Cc1c2cc[nH]cc2cc2c1nc1ccccc12,4.06
c1ccc(Cn2ccnc2)cc1,1.6
CCC1(C(C)CC(C)O)C(=O)NC(=O)NC1=O,0.35
CC(CC(=O)O)n1nc2ccccc2n1,0.34
CC(C)(C)OC(N)=O,0.48
CCCCCCCOC(N)=O,2.36
CCN(CC)CC(O)c1ccccc1,2.02
N=c1[nH]cnc2c1ncn2Cc1ccccc1,1.7
Cc1cc2ccccc2o1,3.22
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)(Cl)Cl)NS2(=O)=O,0.82
NC(Cc1ccccc1)Cc1ccccc1,3.35
CCCCCCCI,4.7
CS(=O)(=O)Nc1ccc(Cl)cc1,1.85
CC(=O)OC(CNC(C)C)COc1cccc2ccccc12,4.34
CC#CC#CC#Cc1ccccc1,4.91
OCC1OC(OCc2ccccc2)C(O)C(O)C1O,-0.7
CCNC(=O)c1cccnc1,0.31
O=[N+]([O-])c1c(Cl)ncnc1Cl,2.29
CCc1cssc1=O,1.9
CC(=O)C(=Cc1ccccc1)C(C)=O,1.59
OCCCCCc1ccncc1,1.39
CCC(=O)OC1(C(C)=O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.09
CCC(=O)OC1(C(C)=O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(=O)CC21C,3.09
O=S(=O)(Oc1ccccc1)c1ccccc1,3.06
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,1.81
COCC(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,1.38
c1ccc(Cn2ccnn2)cc1,1.27
NS(=O)(=O)c1ccc(-c2ccccc2)cc1,2.24
COC(=O)c1ccccc1C(=O)O,1.13
Cc1ccc(O)c(CO)c1,0.97
CCC1(CCC(C)C)C(=O)NC(=S)NC1=O,2.98
O=C(O)c1ccc[nH]c1=Nc1cccc(C(F)(F)F)c1,4.43
CC(C)C(=O)Nc1ccccc1,1.95
C=CCc1cccc2c(=O)c(C)c(-c3ccccc3)oc12,4.67
OCc1ccoc1,0.3
CC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,-0.03
O=c1c2ccccc2nc2n1CCCCC2,2.0
N#Cc1c[nH]c(=O)[nH]c1=O,-0.93
CCC(C)N=C=S,2.81
CS(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1,-0.4
CC(C)COCCO,0.75
CCCCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.62
CCCCCCOC(=O)C1=C=CC(=O)NC(=O)N1,1.76
CC(C)OC(=O)c1cc(=O)[nH]c(=O)[nH]1,0.81
CC(C)CCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.48
CCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.1
NC(=O)Cc1cccs1,0.33
COc1ccc(OC(=O)c2ccc(N)cc2O)cc1,3.07
CC(N=C=S)c1ccccc1,3.46
CCCCCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.37
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,2.5
N#Cc1ccc[nH]1,1.13
N=c1nc(-c2ccc(Cl)cc2)[nH]c(=N)[nH]1,2.33
N=c1nc(-c2cccc(Cl)c2)[nH]c(=N)[nH]1,2.33
COc1ccc(CCCC(=O)O)cc1,2.33
CC(=O)Oc1ccccc1Cl,2.18
Cn1cnc([N+](=O)[O-])c1N,-1.0
CCCCCCCC(CCCCC)c1ccccc1,8.56
CCCCCCCCC(CCCC)c1ccccc1,8.56
CCCCCCCCCC(CCC)c1ccccc1,8.62
CCCCCCCCCCC(CC)c1ccccc1,8.65
CCCCCCCCCCCC(C)c1ccccc1,8.77
CCCCCCCCC(CCCCC)c1ccccc1,9.16
CCCCCCCCCC(CCCC)c1ccccc1,9.16
CCCCCCCCCCC(CCC)c1ccccc1,9.25
CCCCCCCCCCCC(CC)c1ccccc1,9.29
CCCCCCCCCCCCC(C)c1ccccc1,9.29
CCCCCCCC(CCC)c1ccccc1,7.59
CCCCCCCCC(CC)c1ccccc1,7.53
CCCCCCCCCC(C)c1ccccc1,7.63
CCCCCC(CCCC)c1ccccc1,6.9
CCCCCCC(CCC)c1ccccc1,7.0
CCCCCCCCC(C)c1ccccc1,7.06
CCCCCC(CCCCC)c1ccccc1,7.45
CCCCCCC(CCCC)c1ccccc1,7.45
NC(=S)c1ncccn1,-0.34
O=C(N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O)c1ccccc1,-0.1
N=c1[nH]c(=N)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,-0.52
O=C(N=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1)c1ccccc1,0.22
O=[N+]([O-])c1cnc(-c2ccc(F)cc2)n1CCO,1.33
CCCCN(CC)N=O,1.63
NC(=O)c1ccc[nH]1,0.09
Cc1c([N+](=O)[O-])cc(C(N)=O)cc1[N+](=O)[O-],0.68
CN(C(N)=O)c1ccccc1,0.42
O=c1cc[nH]cn1,-1.38
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,1.67
NS(=O)(=O)Cc1ccccc1,0.13
COC1C(OC(C)=O)CC(=O)OC(C)CC2OC2=CCC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,3.04
CCCCCOC(=O)c1cc(O)c(O)c(O)c1,2.67
N=c1[nH]c2ccccc2o1,1.53
N=c1[nH]cco1,-0.18
CCC(C(=O)O)c1ccccc1,2.18
Brc1cncnc1,0.72
Brc1ncccn1,0.5
CN=c1cccc[nH]1,1.12
CC(C)COC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.01
CCc1cc(C(=O)NN)ccn1,0.12
COc1ccc(C(=O)CCCC(=O)O)cc1,1.63
CC(C)(C)NCCO,0.41
CCCCCCCC(CC)c1ccccc1,7.0
NC(=S)c1cccnc1,0.67
[O-][n+]1ccc(NO)c2ccccc21,0.0
[O-][n+]1ccc(Cl)c2ccccc21,1.08
O=C(Nc1ccccc1)c1cc(Cl)ccc1O,4.05
CCCCc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,2.66
C=C(C)C(=O)OC(C)C,2.25
CSc1nc(=N[NH+]=[N-])nc(N=C(C)C)[nH]1,3.0
O=C(CN1CCCCC1)Nc1ccccc1,2.71
CC1(O)CC23CC(O)C4(O)C(CC(O)C4(C)C)C(C)(O)C2CCC1C3O,0.27
O=C(O)c1cccc(Cl)n1,1.5
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,1.13
CC1=NC(c2ccccc2)c2cc(Cl)ccc2NC1=O,3.33
O=C(CO)Nc1ccccc1,0.71
Clc1ccccc1NC1=NCCN1,1.36
CCc1cccc(CC)c1NC1=NCCN1,2.48
OCC1OC(Oc2ccc(Cl)cc2)C(O)C(O)C1O,0.26
CC1(C)SC2C(NC(=O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,1.4
CC(N)Cc1ccc2c(c1)OCO2,1.64
CCC1(CC)OC(=O)c2ccccc21,2.69
Clc1cncc(Cl)n1,1.53
COc1cncc(OC)n1,1.58
c1ccc2nc(N3CCNCC3)ccc2c1,2.04
CC(C)(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.76
OCc1cccc2ccccc12,2.37
c1ccc(Oc2ccccn2)cc1,2.39
CCOC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1NCc1ccco1,2.67
Cc1ccc(NC2=NCCN2)c(C)c1,1.79
O=[PH](=O)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,2.64
O=C(OC1C2C=CC1C=C2)c1ccccc1,3.03
CCOP(=O)(OCC)Oc1ccc(SC)c(C)c1,3.28
CC(C)Oc1ccccc1O,2.09
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,6.15
O=C(O)CCC1=NS(=O)(=O)c2ccccc2N1,-0.18
O=C(O)CCCC1=NS(=O)(=O)c2ccccc2N1,-0.15
Cc1cc([N+](=O)[O-])c2ccccc2[n+]1[O-],1.25
O=C1CCC2CCCCC2C1,1.97
O=C(N=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1)c1ccccc1,0.67
COc1cccc([N+](=O)[O-])c1C,2.68
CCCCCCN1CCCC1=O,2.6
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,1.66
CN(C)C(=O)Nc1cccc(O)c1,0.51
Cc1cc(C(=O)O)no1,0.68
Cc1cccc(C)c1NC1=NCCN1,1.45
O=c1[nH]c(=O)n(Cc2ccccc2)cc1F,0.89
COC(=O)CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.05
O=C1CC(c2ccccc2)c2ccccc2N1,2.79
CCCOc1cc(Br)c(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,2.84
O=C1CCC(c2ccccc2)CC1,2.3
Cn1cnc([N+](=O)[O-])c1Cl,1.06
Cn1cnc(Cl)c1[N+](=O)[O-],0.69
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,4.21
C1=CCCC=CCCC=CCC1,5.5
CC1(C)SC2C(NC(=O)c3c(-c4ccccc4)noc3CO)C(=O)N2C1C(=O)O,1.8
CCC(C)c1ccc(OCC(=O)O)cc1,3.12
CCOc1ccc(CC(=O)O)cc1,1.95
Cc1cccc(O)c1[N+](=O)[O-],2.29
CCN(CC)CCNC(=O)c1cc(F)cc(Cl)c1OC,3.18
Nc1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,1.0
O=C(Nc1ccccc1)Oc1ccccc1,3.3
CCCNC(=O)NS(=O)(=O)c1ccccc1,1.44
CCc1occc(=O)c1O,0.63
O=C(O)c1cc(=O)c2ccccc2o1,1.63
Cc1cc([N+](=O)[O-])cc2c1=NC(=O)CNC=2c1ccccc1,2.44
Fc1cnccn1,0.29
CN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21,1.46
COc1ccc2cccnc2c1,2.37
O=[N+]([O-])c1ccc2sccc2c1,2.92
O=Nc1ccc(O)c2ccccc12,2.27
Brc1ccc2cccnc2c1,2.92
Cc1nonc1C,0.71
c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,4.8
O=C1C=NC(c2ccccc2[N+](=O)[O-])c2cc([N+](=O)[O-])ccc2N1,1.61
OCC1OC(n2cnc3c(=S)[nH]cnc32)C(O)C1O,-0.6
CNCC(O)c1ccc(O)c(OC)c1,-0.64
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,2.15
O=c1[nH]nc(-c2ccccc2)c2ccccc12,2.48
O=[N+]([O-])c1nccn1CCO,-0.47
CC(C)CNC(=O)Nc1ccc(Cl)c(Cl)c1,4.48
COc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC(C)C,1.03
CCOc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC,1.18
c1ccc(-c2cnc3ccccc3n2)cc1,3.48
CN1CC=C(c2ccc(Cl)cc2)CC1,3.32
N=c1cncc[nH]1,-0.07
Cc1ncccn1,-0.05
CC1CCC(=O)N1C,-0.07
NN=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,3.62
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,6.1
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,6.08
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,6.22
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,4.16
CC1=NS(=O)(=O)c2cc(Cl)cc(Br)c2N1,1.65
CCN(CC)c1cccc(S(=O)(=O)O[Na])c1,-1.6
O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,4.6
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,3.48
Nc1ccc(Cl)c(N)c1,0.85
N=c1cn[nH]c2ccccc12,1.04
C=CCCBr,2.53
NC(=O)c1cnc2ccccc2n1,0.98
CNS(=O)(=O)c1ccccc1,0.92
Nc1ccc2[nH]ccc2c1,0.7
CC=CC=CC,2.8
CC=CC=CC,3.01
COC(=O)c1cc(Cl)ccc1N,3.3
O=[N+]([O-])c1c[nH]c([N+](=O)[O-])n1,0.2
Cn1cc([N+](=O)[O-])nc1[N+](=O)[O-],-0.17
CN(C)c1cnccn1,0.93
O=C(Cc1ccccc1)Nc1ccccc1F,2.62
O=C(Cc1ccccc1)Nc1cccc(F)c1,3.1
O=C(Cc1ccccc1)Nc1ccc(F)cc1,2.86
CC(=O)N=c1cc[nH]cc1,0.5
CC(=O)N=c1cccc[nH]1,0.61
CC(=O)Nc1ccccc1C(C)=O,1.5
CC1=C(C(=O)Nc2ccccc2)SCCO1,2.14
OCC1CC2CCC1C2,1.99
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.58
O=C(O)CONC(=O)c1ccccc1,-0.27
COC(=O)CNC(=O)c1ccc(N)cc1,-0.23
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,0.77
COc1ccc2ncccc2c1,2.2
OCCCCc1ccncc1,0.9
COc1cc(OC)ncn1,0.96
OCC1OC(OC2CCCCC2)C(O)C(O)C1O,-0.63
N#CSc1ccccc1,2.54
O=C1CCCN1Cc1ccccc1,1.25
CCOC(=O)C(=Cc1ccccc1)C(=O)OCC,3.13
C=CCSc1ccccc1,3.51
CC1OC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CC(O)C4(C)C(c6coc(O)c6)CCC54O)C3)OC2C)CC(O)C1O,1.2
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7COC(=O)C7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1.36
O=c1cc(O)n(-c2ccccc2)o1,0.54
Nc1ccc(N)c([N+](=O)[O-])c1,0.53
O=c1c2ccccc2ncn1O,-0.45
Nc1ccc(I)cc1C(=O)O,2.06
CCNC(=O)CBr,0.34
NS(=O)(=O)O,0.10099999999999999
OCc1cc(Cl)ccc1O,1.44
Brc1cnc2ccccc2c1,3.03
Brc1ccc2ncccc2c1,2.83
Cc1[nH]ncc1[N+](=O)[O-],1.02
CCCCc1ccncc1,3.13
OCCc1ccncc1,0.1
O=C(O)c1c(Cl)cccc1[N+](=O)[O-],1.56
COc1ccc(N)cc1Cl,1.85
NC(=S)c1ccccn1,1.24
Nc1cc(Cl)c(Cl)cc1N,2.0
O=C(O)COc1ccccc1-c1ccccc1,2.83
NN=C(c1ccccc1)c1ccccc1,2.79
NNC(=O)c1ccc(N)cc1,-0.75
NNC(=O)c1ccc(O)cc1,-0.33
CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(c5coc(O)c5)CCC43O)C2)CC(O)C1O,1.09
COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,0.97
Cc1ccccc1C1=NCC(=O)N(C)c2ccc(Cl)cc21,3.03
Cc1ccccc1C1=NCC(=O)Nc2ccc(Cl)cc21,3.12
COc1cccc(C2=NCC(=O)Nc3ccc(Cl)cc32)c1,3.14
COc1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,2.24
CC(C)Nc1ccccc1C(N)=O,2.07
CCCCNc1ccccc1C(N)=O,2.33
