,smiles,logP,logD
6362,CNCCCN1c2ccccc2CCc2ccccc21,4.54,1.24
6363,CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,4.94,
6364,CNCCN(C)C,-0.2,
6365,CNCCN(C)S(=O)(=O)c1ccc(CONC(N)=O)c([N+](=O)[O-])c1,0.45,
6366,CNCCNC,-0.62,
6367,CNCCO,-0.94,
6368,CNCCOc1cc(C)c(O)cc1C(C)C,2.35,
6369,CNCCc1ccccc1,1.91,
6370,CNCCc1ccccn1,0.68,
6371,CNCc1ccccc1,1.52,
6372,CNCc1cccnc1,0.39,
6373,CNN=CCCc1ccccc1,1.0,
6374,CNNCc1ccc(C(=O)NC(C)C)cc1,0.08,
6375,CNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.7,
6376,CNP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,3.06,
6377,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1,2.71,
6378,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,3.42,
6379,CNP(=O)(OC)Oc1ccc(Cl)cc1,1.85,
6380,CNP(=O)(OC)Oc1ccc(Cl)cc1Cl,2.41,
6381,CNP(=O)(OC)Oc1ccc(OC)cc1,1.06,
6382,CNP(=O)(OC)Oc1ccc(SC)cc1,1.81,
6383,CNP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1.27,
6384,CNP(=O)(OC)Oc1cccc(C(C)(C)C)c1,2.65,
6385,CNP(=O)(OC)Oc1ccccc1Cl,1.61,
6386,CNP(=O)(OC)SC,-0.07,
6387,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.93,-0.96
6388,CNS(=O)(=O)c1ccc(C)cc1,1.28,
6389,CNS(=O)(=O)c1ccc(Cl)cc1,1.92,
6390,CNS(=O)(=O)c1ccc(N)cc1,-0.01,
6391,CNS(=O)(=O)c1ccc(S(I)=C(N(C)C)N(C)C)cc1,-1.4,
6392,CNS(=O)(=O)c1ccccc1,0.92,
6393,CNS(=O)(=O)c1n[nH]c(=NC(C)=O)s1,0.49,
6394,CNc1c(Cl)cccc1Cl,2.91,
6395,CNc1c(NCCSCc2[nH]cnc2C)c(=O)c1=O,-0.08,
6396,CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(N(C)C(C)=O)c1C,0.53,
6397,CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(N(C)C)c1OC,1.56,
6398,CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(NC)c1,0.44,
6399,CNc1cc(N)[n+]([O-])c(=N)[nH]1,-0.49,
6400,CNc1ccc(-c2nc3ccc(Br)cc3s2)cc1,3.6,
6401,CNc1ccc(-c2nc3ccc(C#N)cc3s2)cc1,2.5,
6402,CNc1ccc(-c2nc3ccc(C)cc3s2)cc1,3.1,
6403,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,1.2,3.5
6404,CNc1ccc(-c2nc3ccc(OC)cc3s2)cc1,2.6,
6405,CNc1ccc(C(=O)OCCN(C)C)cc1,1.95,
6406,CNc1ccc(C)cc1,2.15,
6407,CNc1ccc(S(=O)(=O)N(C)C)cc1,1.43,
6408,CNc1ccc(S(N)(=O)=O)cc1,0.08,
6409,CNc1ccc([N+](=O)[O-])cc1,2.04,
6410,CNc1cccc(C)c1,2.19,
6411,CNc1cccc(NC(=O)Cc2ccccc2)c1,2.31,
6412,CNc1cccc2ccccc12,2.88,
6413,CNc1ccccc1,1.66,
6414,CNc1ccccc1C,2.16,
6415,CNc1ccccc1[N+](=O)[O-],2.18,
6416,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,2.3,
6417,CNc1cnn(-c2ccccc2)c(=O)c1Cl,1.19,
6418,CNc1nc2c(C)cccn2c(=O)c1C=O,2.68,
6419,CNc1oc(-c2ccccc2)c(O)c1-c1ccccc1C(F)(F)F,3.22,
6420,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.23,
6421,COC(=COC(N)=O)c1c(O)c(N2CC2)c(C)c(O)c1N1CC1,-0.15,
6422,COC(=O)/C=C/C(=O)OC,0.74,
6423,COC(=O)/C=C/c1ccccc1,2.62,
6424,COC(=O)C(=Cc1ccc(Br)o1)[N+](=O)[O-],2.74,
6425,COC(=O)C(=Cc1ccc(C(=O)OC)o1)[N+](=O)[O-],1.87,
6426,COC(=O)C(=Cc1ccc(C)o1)[N+](=O)[O-],2.44,
6427,COC(=O)C(=Cc1ccc(I)o1)[N+](=O)[O-],3.0,
6428,COC(=O)C(=Cc1ccc([N+](=O)[O-])o1)[N+](=O)[O-],1.6,
6429,COC(=O)C(=Cc1ccccc1)C(=O)OC,2.24,
6430,COC(=O)C(=Cc1ccco1)[N+](=O)[O-],1.88,
6431,COC(=O)C(=O)OC,-0.17,
6432,COC(=O)C(C#N)=Cc1ccc(Br)o1,2.41,
6433,COC(=O)C(C#N)=Cc1ccc(C)o1,2.22,
6434,COC(=O)C(C#N)=Cc1ccc(Cl)o1,2.4,
6435,COC(=O)C(C#N)=Cc1ccc(I)o1,2.85,
6436,COC(=O)C(C#N)=Cc1ccc(SC)o1,2.61,
6437,COC(=O)C(C#N)=Cc1ccco1,1.65,
6438,COC(=O)C(C#N)=NNc1c(Cl)cc(C(F)(F)F)cc1Cl,4.36,
6439,COC(=O)C(C#N)=NNc1cc(C#N)ccc1C#N,2.81,
6440,COC(=O)C(C#N)=NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.16,
6441,COC(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,4.42,
6442,COC(=O)C(C#N)=NNc1cc(Cl)c(Cl)c(Cl)c1,5.22,
6443,COC(=O)C(C#N)=NNc1cc(Cl)c(Cl)cc1Cl,5.15,
6444,COC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,4.5,
6445,COC(=O)C(C#N)=NNc1ccc(C(F)(F)F)cc1,3.79,
6446,COC(=O)C(C#N)=NNc1ccc(C(F)(F)F)cc1[N+](=O)[O-],3.44,
6447,COC(=O)C(C#N)=NNc1ccc(Cl)c(C(F)F)c1,3.8,
6448,COC(=O)C(C#N)=NNc1ccc(Cl)cc1C,4.3,
6449,COC(=O)C(C#N)=NNc1ccc(Cl)cc1C(F)(F)F,4.66,
6450,COC(=O)C(C#N)=NNc1ccc(S(=O)(=O)C(F)(F)F)cc1,4.22,
6451,COC(=O)C(C#N)=NNc1ccc(SC(F)(F)F)cc1,4.3,
6452,COC(=O)C(C#N)=NNc1ccc2c(c1)OC(F)(F)C(F)(F)O2,4.86,
6453,COC(=O)C(C#N)=NNc1cccc(C(F)(F)F)c1,3.78,
6454,COC(=O)C(C#N)=NNc1cccc(Cl)c1,3.6,
6455,COC(=O)C(C#N)=NNc1ccccc1,2.59,
6456,COC(=O)C(C#N)=NNc1ccccc1C(F)(F)F,3.7,
6457,COC(=O)C(C(=O)OC)=C1SCCS1,1.51,
6458,COC(=O)C(C)(C)C,1.83,
6459,COC(=O)C(C)=CC1C(C(=O)OC)C1(C)C,2.67,
6460,COC(=O)C(C)=COP(=O)(OC)OC,0.13,
6461,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,3.4,
6462,COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,3.0,
6463,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,2.61,
6464,COC(=O)C(C)NC(C)=O,-0.57,
6465,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,4.62,
6466,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,4.07,
6467,COC(=O)C(C)c1ccc(-n2sc3ccccc3c2=O)cc1,3.46,
6468,COC(=O)C(CC(C)C)NC(C)=O,0.84,
6469,COC(=O)C(CCSC)NC(=O)c1cc2c(n(-c3ccccc3)c1=O)CC(C)(C)CC2=O,3.97,
6470,COC(=O)C(Cc1ccc(O)cc1)NC(C)=O,0.33,
6471,COC(=O)C(Cc1ccccc1)NC(C)=O,0.92,
6472,COC(=O)C(Cl)(Cl)Cl,2.03,
6473,COC(=O)C(F)(F)F,0.6,
6474,COC(=O)C(N)Cc1ccc(O)c(O)c1,-0.21,
6475,COC(=O)C(N)Cc1ccc(O)cc1,0.29,
6476,COC(=O)C(NC(=O)CON=C1C=C2CC[C@H]3[C@H](CC[C@]4(C)[C@H]3CC[C@@]4(O)C(C)=O)[C@]2(C)CC1)c1ccccc1,6.27,
6477,COC(=O)C(O)c1c(-c2ccc(Cl)cc2)nc(=O)[nH]c1-c1ccc(Cl)cc1,3.56,
6478,COC(=O)C(c1ccccc1)C(C)C,3.33,
6479,COC(=O)C(c1ccccc1)C1CCCCN1,0.2,
6480,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CC1,2.32,
6481,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCC1,2.45,
6482,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCC1,2.73,
6483,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCCC1,2.94,
6484,COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,1.77,
6485,COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCCCC1,2.54,
6486,COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.03,
6487,COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCC1,2.28,
6488,COC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,1.33,
6489,COC(=O)C1(S(=O)(=O)c2ccccc2)CC1,1.43,
6490,COC(=O)C1(S(=O)(=O)c2ccccc2)CCC1,1.63,
6491,COC(=O)C1(S(=O)(=O)c2ccccc2)CCCC1,1.98,
6492,COC(=O)C1(S(=O)(=O)c2ccccc2)CCCCC1,2.3,
6493,COC(=O)C1(n2ccnc2[N+](=O)[O-])CC(OC(C)=O)C(NC(C)=O)C(C(OC(C)=O)C(COC(C)=O)OC(C)=O)O1,0.41,
6494,COC(=O)C12OCC34C(CC5C(C)C(=O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)C)C24,1.66,
6495,COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,4.28,
6496,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],2.2,3.29
6497,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)[C@@H]1c1cccc(Cl)c1,4.22,
6498,COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,4.61,
6499,COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],3.26,3.59
6500,COC(=O)C1=C(C)N=C(C)C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,4.26,
6501,COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,3.82,
6502,COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,5.2,
6503,COC(=O)C1=C(C)N=C(C)C(P2(=O)OCCCO2)C1c1ccccc1[N+](=O)[O-],1.3,
6504,COC(=O)C1=C(CC2CCSC2=O)C1(C)C,2.33,
6505,COC(=O)C1=CC2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,1.94,
6506,COC(=O)C1=CCCN(C)C1,0.35,
6507,COC(=O)C1C(C=C(C)C)C1(C)C,3.76,
6508,COC(=O)C1C(C=C(Cl)Cl)C1(C)C,3.63,
6509,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,2.73,
6510,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,2.3,1.06
6511,COC(=O)C1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,1.78,
6512,COC(=O)C1CC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,1.7,
6513,COC(=O)C1CCCC(NC(=O)N(CCCl)N=O)C1,1.89,
6514,COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,1.42,
6515,COC(=O)C1CCN1CC(O)Cn1ccnc1,-0.29,
6516,COC(=O)C1OC(c2ccccc2)OC1C(=O)OC,2.49,
6517,COC(=O)C=C(C)OP(=O)(OC)OC,0.13,
6518,COC(=O)C=C1OC(=N)C(C(=O)OCc2ccccc2)[C@@]2(C(=O)Nc3ccccc32)C1C(=O)OC,4.25,
6519,COC(=O)C=CC(=O)OC,0.22,
6520,COC(=O)C=CCN1C(=O)c2ccccc2C1=O,2.46,
6521,COC(=O)C=COc1ccccc1,2.68,
6522,COC(=O)C=COc1ccccc1Cl,3.02,
6523,COC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.65,
6524,COC(=O)C=Cc1ccccc1,2.62,
6525,COC(=O)CC#N,-0.47,
6526,COC(=O)CC(=O)OC,-0.05,
6527,COC(=O)CC(C)C,1.82,
6528,COC(=O)CC(CN)c1ccc(Cl)cc1,0.48,
6529,COC(=O)CCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.43,
6530,COC(=O)CCC(=O)OC,0.35,
6531,COC(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,2.6,
6532,COC(=O)CCC(C)=O,-0.13,
6533,COC(=O)CCC(NC(=O)c1ccc(N(C)Cc2cnc3[nH]c(=N)[nH]c(=N)c3n2)cc1)C(=O)OC,0.54,
6534,COC(=O)CCCC(=O)OC,0.62,
6535,COC(=O)CCCCC(=O)OC,1.03,
6536,COC(=O)CCCCC(C)=O,0.55,
6537,COC(=O)CCCCC(S)CCS,2.27,
6538,COC(=O)CCCCCC(=O)OC,1.38,
6539,COC(=O)CCCCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,3.7,
6540,COC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.18,
6541,COC(=O)CCCO,-0.06,
6542,COC(=O)CCCc1ccccc1,2.77,
6543,COC(=O)CCN=c1[nH]c(-c2cccnc2)nc2sc3c(c12)CCCC3,4.69,
6544,COC(=O)CCc1ccccc1,2.32,
6545,COC(=O)CN(c1ccccc1)S(=O)(=O)c1ccc(OC)cc1,3.43,
6546,COC(=O)CNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.69,
6547,COC(=O)CNC(=O)c1ccc(N)cc1,-0.23,
6548,COC(=O)CNC(=O)c1ccc([N+](=O)[O-])cc1,0.98,
6549,COC(=O)CNC(=O)c1ccccc1,0.82,
6550,COC(=O)CON=C(C)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.54,
6551,COC(=O)COc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,0.55,
6552,COC(=O)COc1cc2occ(-c3csc(C)n3)c(=O)c2cc1C,3.9,
6553,COC(=O)COc1ccccc1,1.41,
6554,COC(=O)COc1ccccc1C,2.08,
6555,COC(=O)CS(=O)(=O)c1ccc(Br)cc1,1.52,
6556,COC(=O)CS(=O)(=O)c1ccc(Cl)cc1,1.31,
6557,COC(=O)CS(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],1.3,
6558,COC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.78,
6559,COC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl,1.45,
6560,COC(=O)CS(=O)(=O)c1ccccc1,0.93,
6561,COC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-],0.78,
6562,COC(=O)CS(=O)c1ccc(Cl)cc1[N+](=O)[O-],1.29,
6563,COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1,0.8,
6564,COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1Cl,1.35,
6565,COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.63,
6566,COC(=O)CS(=O)c1ccccc1[N+](=O)[O-],0.74,
6567,COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl,3.77,
6568,COC(=O)CSc1ccc(Cl)cc1[N+](=O)[O-],2.24,
6569,COC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,2.26,
6570,COC(=O)CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.05,
6571,COC(=O)CSc1ccccc1[N+](=O)[O-],1.88,
6572,COC(=O)CSc1nc(=NCC(C)C)nc(N2CCOCC2)[nH]1,3.75,
6573,COC(=O)Cc1ccc(-n2sc3ccccc3c2=O)cc1,2.83,
6574,COC(=O)Cc1ccc(O)c2ncccc12,1.59,
6575,COC(=O)Cc1ccccc1,1.83,
6576,COC(=O)Cc1cccs1,1.51,
6577,COC(=O)Cc1ccsc1,1.46,
6578,COC(=O)Cn1c([N+](=O)[O-])cnc1C,0.17,
6579,COC(=O)Cn1ccnc1[N+](=O)[O-],-0.09,
6580,COC(=O)Cn1cnc([N+](=O)[O-])n1,-0.38,
6581,COC(=O)N(C)SN(C)C(=O)ON=C(C)SC,1.4,
6582,COC(=O)N(C)SN(C)C(=O)ON=C(SC)C(=O)N(C)C,-0.07,
6583,COC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.0,
6584,COC(=O)N=c1[nH]c2cc(C(=O)c3ccccc3)ccc2n1C(=O)OC,2.47,
6585,COC(=O)N=c1[nH]c2ccc(C(=O)c3ccccc3)cc2[nH]1,3.14,2.9
6586,COC(=O)N=c1[nH]c2ccccc2[nH]1,1.52,
6587,COC(=O)N=c1[nH]onc1C,0.42,
6588,COC(=O)NC(=O)C(O)c1ccccc1,1.41,
6589,COC(=O)NC(=S)Nc1ccccc1N,0.7,
6590,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.4,
6591,COC(=O)NC1=NC(c2ccc(C(C)C)cc2)CN1,2.6,
6592,COC(=O)NC1=NC(c2cccc(Br)c2)CN1,2.09,
6593,COC(=O)NC1=NC(c2cccc(F)c2)CN1,1.41,
6594,COC(=O)NC1=NC(c2ccccc2Br)CN1,1.85,
6595,COC(=O)NC1=NCC(c2cc(Br)ccc2Br)N1C,2.77,
6596,COC(=O)NC1=NCC(c2ccc(C=O)cc2)N1C,0.74,
6597,COC(=O)NC1=NCC(c2ccc(Cl)cc2)N1C,2.17,
6598,COC(=O)NC1=NCC(c2cccc(Cl)c2)N1C,2.1,
6599,COC(=O)NC1=NCC(c2ccccc2)N1C,1.57,
6600,COC(=O)NC1=NCC(c2ccccc2Cl)N1C,2.08,
6601,COC(=O)NC1=NCC(c2ccccc2F)N1C,1.53,
6602,COC(=O)NCCn1c([N+](=O)[O-])cnc1C,0.02,
6603,COC(=O)NS(=O)(=O)c1ccc(N)cc1,-0.27,
6604,COC(=O)Nc1c(C)cccc1C,1.69,
6605,COC(=O)Nc1ccc(C#N)cc1,1.82,
6606,COC(=O)Nc1ccc(C)cc1,2.29,
6607,COC(=O)Nc1ccc(Cl)c(Cl)c1,3.32,
6608,COC(=O)Nc1ccc(Cl)cc1,2.55,
6609,COC(=O)Nc1ccc(F)cc1,1.95,
6610,COC(=O)Nc1ccc(OC)cc1,1.73,
6611,COC(=O)Nc1ccc([N+](=O)[O-])cc1,2.12,
6612,COC(=O)Nc1cccc(Br)c1,2.75,
6613,COC(=O)Nc1cccc(C#N)c1,1.77,
6614,COC(=O)Nc1cccc(C(C)=O)c1,1.63,
6615,COC(=O)Nc1cccc(C(F)(F)F)c1,2.74,
6616,COC(=O)Nc1cccc(C)c1,2.29,
6617,COC(=O)Nc1cccc(Cl)c1,2.58,
6618,COC(=O)Nc1cccc(F)c1,2.21,
6619,COC(=O)Nc1cccc(I)c1,3.03,
6620,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,3.59,
6621,COC(=O)Nc1cccc(OC)c1,1.92,
6622,COC(=O)Nc1cccc([N+](=O)[O-])c1,2.0,
6623,COC(=O)Nc1ccccc1,1.75,
6624,COC(=O)Nc1ccccc1Br,2.3,
6625,COC(=O)Nc1ccccc1C,1.69,
6626,COC(=O)Nc1ccccc1C(F)(F)F,2.09,
6627,COC(=O)Nc1ccccc1Cl,2.16,
6628,COC(=O)Nc1ccccc1F,1.66,
6629,COC(=O)Nc1ccccc1I,2.44,
6630,COC(=O)Nc1ccccc1OC,1.84,
6631,COC(=O)Nc1ccccc1[N+](=O)[O-],2.1,
6632,COC(=O)c1[nH]c(=NCC(=O)CO)cnc1[NH+]([O-])O,-0.1,
6633,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,3.89,
6634,COC(=O)c1c(C)[nH]c(-c2cc(Cl)ccn2)c1C(=O)OC,2.63,
6635,COC(=O)c1c(C)[nH]c(-c2ccc(Cl)cn2)c1C(=O)OC,2.7,
6636,COC(=O)c1c(C)[nH]c(-c2cccc(Cl)n2)c1C(=O)OC,2.65,
6637,COC(=O)c1c(C)cccc1C,2.55,
6638,COC(=O)c1c(C)no[n+]1[O-],0.69,
6639,COC(=O)c1c(C)sc2c1OC(=N)C(C#N)[C@@H]2c1cc(Br)cs1,5.06,
6640,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,4.28,
6641,COC(=O)c1c(Cl)cccc1Cl,2.79,
6642,COC(=O)c1c(Cl)cccc1[N+](=O)[O-],2.21,
6643,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,-0.02,
6644,COC(=O)c1c(F)cccc1Cl,2.42,
6645,COC(=O)c1c(F)cccc1F,1.96,
6646,COC(=O)c1c(NC(NC(=O)c2cccnc2)(C(F)(F)F)C(F)(F)F)sc2c1CCCCC2,5.75,
6647,COC(=O)c1c(N[C@@H](NC(C)=O)C(Cl)(Cl)Cl)sc2c1CCCC2,5.04,
6648,COC(=O)c1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,0.95,
6649,COC(=O)c1c[nH]c(C)c1,1.96,
6650,COC(=O)c1c[nH]c2ccccc12,2.57,
6651,COC(=O)c1cc(-n2c(O)c3c(c2O)[C@]2(C(OC(C)=O)OC(C)=O)C=C[C@H]3O2)ccc1Cl,3.77,
6652,COC(=O)c1cc(=O)[nH]c(=O)[nH]1,0.63,
6653,COC(=O)c1cc(C)ccc1C1=NC(=O)C(C)(C(C)C)N1,1.68,
6654,COC(=O)c1cc(Cl)ccc1N,3.3,
6655,COC(=O)c1cc(O)c(O)c(O)c1,0.86,
6656,COC(=O)c1cc(OC(=O)N2CCCC2)c(Cl)cc1Cl,3.95,
6657,COC(=O)c1cc(OC)c(OC)cc1NC(=O)COc1nonc1N1CCOCC1,4.49,
6658,COC(=O)c1cc(OC)c(OC)cc1NC(=O)CSc1nncn1C,2.78,
6659,COC(=O)c1cc(Oc2cc(C(F)(F)F)ccc2Cl)ccc1[N+](=O)[O-],4.21,
6660,COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1Cl,5.04,
6661,COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.26,
6662,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],4.48,
6663,COC(=O)c1cc(S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.57,
6664,COC(=O)c1cc(S(=O)c2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.65,
6665,COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,-0.3,
6666,COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,-0.47,
6667,COC(=O)c1cc(S(N)(=O)=O)ccc1SCCCO,0.74,
6668,COC(=O)c1cc(Sc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.76,
6669,COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.84,
6670,COC(=O)c1cc2[nH]c(S(=O)Cc3ncccc3C)nc2cc1C,2.4,
6671,COC(=O)c1cc2ccccc2[nH]1,2.45,
6672,COC(=O)c1cc2ccccc2o1,2.53,
6673,COC(=O)c1ccc(-c2ncc([N+](=O)[O-])n2C)cc1,1.63,
6674,COC(=O)c1ccc(-n2c(C)cc(C(=O)COc3cccc(-n4cnnn4)c3)c2C)cc1,4.77,
6675,COC(=O)c1ccc(-n2sc3ccccc3c2=O)cc1,3.49,
6676,COC(=O)c1ccc(Br)c(S(=O)(=O)N2CCCCC2)c1,3.66,
6677,COC(=O)c1ccc(Br)cc1,2.95,
6678,COC(=O)c1ccc(Br)o1,1.84,
6679,COC(=O)c1ccc(C(=O)OC)c(NC(=O)CSc2ncnc3sc4c(c23)CC[C@@H](C)C4)c1,5.79,
6680,COC(=O)c1ccc(C(=O)OC)cc1,2.25,
6681,COC(=O)c1ccc(C(F)(F)F)nc1S(=O)(=O)N([Na])C(=O)N=c1nc(OC)cc(OC)[nH]1,0.96,
6682,COC(=O)c1ccc(C)c(NC(=O)Cc2coc3cc4c(cc23)CCC4)c1,4.78,
6683,COC(=O)c1ccc(C)cc1,2.7,
6684,COC(=O)c1ccc(C2C3C(=O)C[C@@H](c4ccco4)CC3=Nc3ccccc3N2C(=O)C2CC2)cc1,4.44,
6685,COC(=O)c1ccc(CN(C)N=O)cc1,1.21,
6686,COC(=O)c1ccc(Cl)cc1,2.87,
6687,COC(=O)c1ccc(F)cc1,2.28,
6688,COC(=O)c1ccc(N(C(=O)C(F)(F)F)[C@@H]2C=CS(=O)(=O)C2)cc1,2.05,
6689,COC(=O)c1ccc(N)cc1,1.37,
6690,COC(=O)c1ccc(N=NN(C)C)cc1,3.22,
6691,COC(=O)c1ccc(NC(C)=O)cc1,1.79,
6692,COC(=O)c1ccc(O)cc1,1.96,
6693,COC(=O)c1ccc(OC(=O)c2cc(OC)cc(OC)c2)cc1,4.64,
6694,COC(=O)c1ccc(OC)cc1,2.27,
6695,COC(=O)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,3.59,
6696,COC(=O)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.13,
6697,COC(=O)c1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.74,
6698,COC(=O)c1ccc(S(N)(=O)=O)cc1,0.64,
6699,COC(=O)c1ccc([N+](=O)[O-])cc1,1.89,
6700,COC(=O)c1ccc[nH]1,1.17,
6701,COC(=O)c1cccc(-n2c(O)ccc2O)c1,0.36,
6702,COC(=O)c1cccc(C(=O)O)c1,1.83,
6703,COC(=O)c1cccc(C)c1,2.77,
6704,COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)N=c1nc(N(C)C)nc(OCC(F)(F)F)[nH]1,0.96,
6705,COC(=O)c1cccc(Cl)c1,2.85,
6706,COC(=O)c1cccc(N=NN(C)C)c1,3.12,
6707,COC(=O)c1cccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)c1,3.39,
6708,COC(=O)c1cccc(NC(=O)c2cc(C(=O)Nc3cccc(C(=O)OC)c3)cc(N3C(=O)c4ccccc4C3=O)c2)c1,6.09,
6709,COC(=O)c1cccc(NC(=O)c2ccc(C)cc2)c1,3.72,
